2015-02-21 22:05:07,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:07,@ShawnMendes i'm so exited ❤❤🎧🎤#NeverBeAloneVideo
2015-02-21 22:05:06,RT @luzmari_13: @ShawnMendes My favorite song on the album!!😻 You would make me very happy if you fb me. I am very proud of you. #NeverBeAl…
2015-02-21 22:05:05,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:05,I can't wait! #NeverBeAloneVideo  @ShawnMendes http://t.co/HJlgssYUkU
2015-02-21 22:05:05,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:05,OMGGG I'm proud I love you  follow me!? Please💕💕💜 @ShawnMendes  #NeverBeAloneVideo x230 http://t.co/djRfNX9bET
2015-02-21 22:05:05,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:04,"Hi @ShawnMendes 👋

I love you so much 💕

you are my hero  🌟

can you follow me? 🙏

this is my biggest dream ✨
#NeverBeAloneVideo 2,000"
2015-02-21 22:05:04,"⭐️⭐️
CMON GUYS LETS TREND IT 💗
SHAWN DESERVES IT 
#NeverBeAloneVideo 
⭐️⭐️
27"
2015-02-21 22:05:04,"RT @itst0mlinson: 🎥🎤🎥
NEVER BE ALONE VIDEO'S THIS WEEK!!! TWEET IT FOR A SNIPPET OF IT TOMORROW  @ShawnMendes #NeverBeAloneVideo ❤️ http://…"
2015-02-21 22:05:04,"@ShawnMendes
can you follow me?
for you it's 1second
for me it's great happiness!💎
i love you so much
have a nice day💌
#NeverBeAloneVideo 😁"
2015-02-21 22:05:04,"💕🍩💕🍩💕
@ShawnMendes
I love you more than anything in the whole world❤
please follow me🐥
#NeverBeAloneVideo
💕🍩💕🍩💕 x47"
2015-02-21 22:05:04,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:04,"tomorrow first snippet of #NeverBeAloneVideo by @ShawnMendes 😍
i can't waittt!✨🎊 x36"
2015-02-21 22:05:03,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:03,"It's trending in France !  @ShawnMendes 
#NeverBeAloneVideo http://t.co/en70EDoSrt"
2015-02-21 22:05:03,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:02,"IM SO EXCITED OMG!
AAAAHH
Shawn your awesome
I love your music
Would u follow me ?
@ShawnMendes #NeverBeAloneVideo
x60"
2015-02-21 22:05:02,RT @CamDallas_G: #NeverBeAloneVideo this week 🎉🎉🎉❤️
2015-02-21 22:05:02,RT @_HelpForFans_: Quote if want @ShawnMendes Follows 💕😍😘😘 #NeverBeAloneVideo please baby -AldyJB
2015-02-21 22:05:02,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:02,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:02,"@ShawnMendes took a piece of my heart &amp; made it all his own
 
#NeverBeAloneVideo this week! Can't wait tbh
 
Can u follow me pls?
 
x38"
2015-02-21 22:05:01,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:01,"#NeverBeAloneVideo
@ShawnMendes 
☁💎☁💎☁💎
Tweet it for a snippet 
☁💎☁💎☁💎
x27 http://t.co/gQmi4Pexp6"
2015-02-21 22:05:01,I can't wait! #NeverBeAloneVideo  @ShawnMendes http://t.co/XP37F7mVqc
